Country,Year,Metric Name, Metric Value ,Source,Source Link,corrected metric
Brazil,2014,SARs/STRs per Capita,,,,
Brazil,2014,Fine Volume,,,,
Brazil,2014,Fine Volumen Inf. Adj. Pct of GDP,,,,
Brazil,2014,Fine Count,,,,
Brazil,2014,Fine Count per Capita,,,,
Brazil,2014,Recovered Assets,,,,
Brazil,2014,Recovered Assets Inf. Adj. Pct of GDP,,,,
Brazil,2014,Conviction Count,,,,
Brazil,2014,Convictions per Capita,,,,
Brazil,2014,Inflation,,,,
Brazil,2014,Annual GDP,,,,
Brazil,2015,FATFA Rating,,,,
Brazil,2015,Number of SARs/STRs," 532,000.00 ",COAF Annual Report 2015,,
Brazil,2015,SARs/STRs per Capita,,,,
Brazil,2015,Fine Volume,,,,
Brazil,2015,Fine Volumen Inf. Adj. Pct of GDP,,,,
Brazil,2015,Fine Count,,,,
Brazil,2015,Fine Count per Capita,,,,
Brazil,2015,Recovered Assets,,,,
Brazil,2015,Recovered Assets Inf. Adj. Pct of GDP,,,,
Brazil,2015,Conviction Count,,,,
Brazil,2015,Convictions per Capita,,,,
Brazil,2015,Inflation,,,,
Brazil,2015,Annual GDP,,,,
Brazil,2016,FATFA Rating,,,,
Brazil,2016,Number of SARs/STRs," 531,000.00 ",COAF Annual Report 2016,,
Brazil,2016,SARs/STRs per Capita,,,,
Brazil,2016,Fine Volume,,,,
Brazil,2016,Fine Volumen Inf. Adj. Pct of GDP,,,,
Brazil,2016,Fine Count,,,,
Brazil,2016,Fine Count per Capita,,,,
Brazil,2016,Recovered Assets,,,,
Brazil,2016,Recovered Assets Inf. Adj. Pct of GDP,,,,
Brazil,2016,Conviction Count,,,,
Brazil,2016,Convictions per Capita,,,,
Brazil,2016,Inflation,,,,
Brazil,2016,Annual GDP,,,,
Brazil,2017,FATFA Rating,,,,
Brazil,2017,Number of SARs/STRs," 650,000.00 ",COAF Annual Report 2017,,
Brazil,2017,SARs/STRs per Capita,,,,
Brazil,2017,Fine Volume,,,,
Brazil,2017,Fine Volumen Inf. Adj. Pct of GDP,,,,
Brazil,2017,Fine Count,,,,
Brazil,2017,Fine Count per Capita,,,,
Brazil,2017,Recovered Assets,,,,
Brazil,2017,Recovered Assets Inf. Adj. Pct of GDP,,,,
Brazil,2017,Conviction Count,,,,
Brazil,2017,Convictions per Capita,,,,
Brazil,2017,Inflation,,,,
Brazil,2017,Annual GDP,,,,
Brazil,2018,FATFA Rating,,,,
Brazil,2018,Number of SARs/STRs," 739,000.00 ",COAF Annual Report 2018,,
Brazil,2018,SARs/STRs per Capita,,,,
Brazil,2018,Fine Volume,,,,
Brazil,2018,Fine Volumen Inf. Adj. Pct of GDP,,,,
Brazil,2018,Fine Count,,,,
Brazil,2018,Fine Count per Capita,,,,
Brazil,2018,Recovered Assets,,,,
Brazil,2018,Recovered Assets Inf. Adj. Pct of GDP,,,,
Brazil,2018,Conviction Count,,,,
Brazil,2018,Convictions per Capita,,,,
Brazil,2018,Inflation,,,,
Brazil,2018,Annual GDP,,,,
Brazil,2019,FATFA Rating,,,,
Brazil,2019,Number of SARs/STRs," 671,000.00 ",COAF Annual Report 2019,,
Brazil,2019,SARs/STRs per Capita,,,,
Brazil,2019,Fine Volume,,,,
Brazil,2019,Fine Volumen Inf. Adj. Pct of GDP,,,,
Brazil,2019,Fine Count,,,,
Brazil,2019,Fine Count per Capita,,,,
Brazil,2019,Recovered Assets,,,,
Brazil,2019,Recovered Assets Inf. Adj. Pct of GDP,,,,
Brazil,2019,Conviction Count,,,,
Brazil,2019,Convictions per Capita,,,,
Brazil,2019,Inflation,,,,
Brazil,2019,Annual GDP,,,,
Brazil,2020,FATFA Rating,,,,
Brazil,2020,Number of SARs/STRs,,,,
Brazil,2020,SARs/STRs per Capita,,,,
Brazil,2020,Fine Volume,,,,
Brazil,2020,Fine Volumen Inf. Adj. Pct of GDP,,,,
Brazil,2020,Fine Count,,,,
Brazil,2020,Fine Count per Capita,,,,
Brazil,2020,Recovered Assets,,,,
Brazil,2020,Recovered Assets Inf. Adj. Pct of GDP,,,,
Brazil,2020,Conviction Count,,,,
Brazil,2020,Convictions per Capita,,,,
Brazil,2020,Inflation,,,,
Brazil,2020,Annual GDP,,,,
Brazil,2021,FATFA Rating,,,,
Brazil,2021,Number of SARs/STRs,,,,
Brazil,2021,SARs/STRs per Capita,,,,
Brazil,2021,Fine Volume,,,,
Brazil,2021,Fine Volumen Inf. Adj. Pct of GDP,,,,
Brazil,2021,Fine Count,,,,
Brazil,2021,Fine Count per Capita,,,,
Brazil,2021,Recovered Assets,,,,
Brazil,2021,Recovered Assets Inf. Adj. Pct of GDP,,,,
Brazil,2021,Conviction Count,,,,
Brazil,2021,Convictions per Capita,,,,
Brazil,2021,Inflation,,,,
Brazil,2021,Annual GDP,,,,
Brazil,2022,FATFA Rating,,,,
Brazil,2022,Number of SARs/STRs,,,,
Brazil,2022,SARs/STRs per Capita,,,,
Brazil,2022,Fine Volume,,,,
Brazil,2022,Fine Volumen Inf. Adj. Pct of GDP,,,,
Brazil,2022,Fine Count,,,,
Brazil,2022,Fine Count per Capita,,,,
Brazil,2022,Recovered Assets,,,,
Brazil,2022,Recovered Assets Inf. Adj. Pct of GDP,,,,
Brazil,2022,Conviction Count,,,,
Brazil,2022,Convictions per Capita,,,,
Brazil,2022,Inflation,,,,
Brazil,2022,Annual GDP,,,,
Brazil,2023,FATFA Rating,,,,
Brazil,2023,Number of SARs/STRs,,,,
Brazil,2023,SARs/STRs per Capita,,,,
Brazil,2023,Fine Volume,,,,
Brazil,2023,Fine Volumen Inf. Adj. Pct of GDP,,,,
Brazil,2023,Fine Count,,,,
Brazil,2023,Fine Count per Capita,,,,
Brazil,2023,Recovered Assets,,,,
Brazil,2023,Recovered Assets Inf. Adj. Pct of GDP,,,,
Brazil,2023,Conviction Count,,,,
Brazil,2023,Convictions per Capita,,,,
Brazil,2023,Inflation,,,,
Brazil,2023,Annual GDP,,,,
Brazil,2024,FATFA Rating,,,,
Brazil,2024,Number of SARs/STRs,,,,
Brazil,2024,SARs/STRs per Capita,,,,
Brazil,2024,Fine Volume,,,,
Brazil,2024,Fine Volumen Inf. Adj. Pct of GDP,,,,
Brazil,2024,Fine Count,,,,
Brazil,2024,Fine Count per Capita,,,,
Brazil,2024,Recovered Assets,,,,
Brazil,2024,Recovered Assets Inf. Adj. Pct of GDP,,,,
Brazil,2024,Conviction Count,,,,
Brazil,2024,Convictions per Capita,,,,
Brazil,2024,Inflation,,,,
Brazil,2024,Annual GDP,,,,
Canada,2014,FATFA Rating,,,,
Canada,2014,Number of SARs/STRs," 15,831.00 ",FINTRAC Annual Report 2013–14,,
Canada,2014,SARs/STRs per Capita,,,,
Canada,2014,Fine Volume,,,,
Canada,2014,Fine Volumen Inf. Adj. Pct of GDP,,,,
Canada,2014,Fine Count,,,,
Canada,2014,Fine Count per Capita,,,,
Canada,2014,Recovered Assets,,,,
Canada,2014,Recovered Assets Inf. Adj. Pct of GDP,,,,
Canada,2014,Conviction Count,,,,
Canada,2014,Convictions per Capita,,,,
Canada,2014,Inflation,,,,
Canada,2014,Annual GDP,,,,
Canada,2015,FATFA Rating,,,,
Canada,2015,Number of SARs/STRs," 15,705.00 ",FINTRAC Annual Report 2014–15,,
Canada,2015,SARs/STRs per Capita,,,,
Canada,2015,Fine Volume,,,,
Canada,2015,Fine Volumen Inf. Adj. Pct of GDP,,,,
Canada,2015,Fine Count,,,,
Canada,2015,Fine Count per Capita,,,,
Canada,2015,Recovered Assets,,,,
Canada,2015,Recovered Assets Inf. Adj. Pct of GDP,,,,
Canada,2015,Conviction Count,,,,
Canada,2015,Convictions per Capita,,,,
Canada,2015,Inflation,,,,
Canada,2015,Annual GDP,,,,
Canada,2016,FATFA Rating,,,,
Canada,2016,Number of SARs/STRs," 20,992.00 ",FINTRAC Annual Report 2015–16,,
Canada,2016,SARs/STRs per Capita,,,,
Canada,2016,Fine Volume,,,,
Canada,2016,Fine Volumen Inf. Adj. Pct of GDP,,,,
Canada,2016,Fine Count,,,,
Canada,2016,Fine Count per Capita,,,,
Canada,2016,Recovered Assets,,,,
Canada,2016,Recovered Assets Inf. Adj. Pct of GDP,,,,
Canada,2016,Conviction Count,,,,
Canada,2016,Convictions per Capita,,,,
Canada,2016,Inflation,,,,
Canada,2016,Annual GDP,,,,
Canada,2017,FATFA Rating,,,,
Canada,2017,Number of SARs/STRs," 25,300.00 ",FINTRAC Annual Report 2016–17,,
Canada,2017,SARs/STRs per Capita,,,,
Canada,2017,Fine Volume,,,,
Canada,2017,Fine Volumen Inf. Adj. Pct of GDP,,,,
Canada,2017,Fine Count,,,,
Canada,2017,Fine Count per Capita,,,,
Canada,2017,Recovered Assets,,,,
Canada,2017,Recovered Assets Inf. Adj. Pct of GDP,,,,
Canada,2017,Conviction Count,,,,
Canada,2017,Convictions per Capita,,,,
Canada,2017,Inflation,,,,
Canada,2017,Annual GDP,,,,
Canada,2018,FATFA Rating,,,,
Canada,2018,Number of SARs/STRs," 27,800.00 ",FINTRAC Annual Report 2017–18,,
Canada,2018,SARs/STRs per Capita,,,,
Canada,2018,Fine Volume,,,,
Canada,2018,Fine Volumen Inf. Adj. Pct of GDP,,,,
Canada,2018,Fine Count,,,,
Canada,2018,Fine Count per Capita,,,,
Canada,2018,Recovered Assets,,,,
Canada,2018,Recovered Assets Inf. Adj. Pct of GDP,,,,
Canada,2018,Conviction Count,,,,
Canada,2018,Convictions per Capita,,,,
Canada,2018,Inflation,,,,
Canada,2018,Annual GDP,,,,
Canada,2019,FATFA Rating,,,,
Canada,2019,Number of SARs/STRs," 27,972.00 ",FINTRAC Annual Report 2018–19,,
Canada,2019,SARs/STRs per Capita,,,,
Canada,2019,Fine Volume,,,,
Canada,2019,Fine Volumen Inf. Adj. Pct of GDP,,,,
Canada,2019,Fine Count,,,,
Canada,2019,Fine Count per Capita,,,,
Canada,2019,Recovered Assets,,,,
Canada,2019,Recovered Assets Inf. Adj. Pct of GDP,,,,
Canada,2019,Conviction Count,,,,
Canada,2019,Convictions per Capita,,,,
Canada,2019,Inflation,,,,
Canada,2019,Annual GDP,,,,
Canada,2020,FATFA Rating,,,,
Canada,2020,Number of SARs/STRs," 24,937.00 ",FINTRAC Annual Report 2019–20,,
Canada,2020,SARs/STRs per Capita,,,,
Canada,2020,Fine Volume,,,,
Canada,2020,Fine Volumen Inf. Adj. Pct of GDP,,,,
Canada,2020,Fine Count,,,,
Canada,2020,Fine Count per Capita,,,,
Canada,2020,Recovered Assets,,,,
Canada,2020,Recovered Assets Inf. Adj. Pct of GDP,,,,
Canada,2020,Conviction Count,,,,
Canada,2020,Convictions per Capita,,,,
Canada,2020,Inflation,,,,
Canada,2020,Annual GDP,,,,
Canada,2021,FATFA Rating,,,,
Canada,2021,Number of SARs/STRs,,Annual report for 2020–21 not yet released,,
Canada,2021,SARs/STRs per Capita,,,,
Canada,2021,Fine Volume,,,,
Canada,2021,Fine Volumen Inf. Adj. Pct of GDP,,,,
Canada,2021,Fine Count,,,,
Canada,2021,Fine Count per Capita,,,,
Canada,2021,Recovered Assets,,,,
Canada,2021,Recovered Assets Inf. Adj. Pct of GDP,,,,
Canada,2021,Conviction Count,,,,
Canada,2021,Convictions per Capita,,,,
Canada,2021,Inflation,,,,
Canada,2021,Annual GDP,,,,
Canada,2022,FATFA Rating,,,,
Canada,2022,Number of SARs/STRs,,,,
Canada,2022,SARs/STRs per Capita,,,,
Canada,2022,Fine Volume,,,,
Canada,2022,Fine Volumen Inf. Adj. Pct of GDP,,,,
Canada,2022,Fine Count,,,,
Canada,2022,Fine Count per Capita,,,,
Canada,2022,Recovered Assets,,,,
Canada,2022,Recovered Assets Inf. Adj. Pct of GDP,,,,
Canada,2022,Conviction Count,,,,
Canada,2022,Convictions per Capita,,,,
Canada,2022,Inflation,,,,
Canada,2022,Annual GDP,,,,
Canada,2023,FATFA Rating,,,,
Canada,2023,Number of SARs/STRs,,,,
Canada,2023,SARs/STRs per Capita,,,,
Canada,2023,Fine Volume,,,,
Canada,2023,Fine Volumen Inf. Adj. Pct of GDP,,,,
Canada,2023,Fine Count,,,,
Canada,2023,Fine Count per Capita,,,,
Canada,2023,Recovered Assets,,,,
Canada,2023,Recovered Assets Inf. Adj. Pct of GDP,,,,
Canada,2023,Conviction Count,,,,
Canada,2023,Convictions per Capita,,,,
Canada,2023,Inflation,,,,
Canada,2023,Annual GDP,,,,
Canada,2024,FATFA Rating,,,,
Canada,2024,Number of SARs/STRs,,,,
Canada,2024,SARs/STRs per Capita,,,,
Canada,2024,Fine Volume,,,,
Canada,2024,Fine Volumen Inf. Adj. Pct of GDP,,,,
Canada,2024,Fine Count,,,,
Canada,2024,Fine Count per Capita,,,,
Canada,2024,Recovered Assets,,,,
Canada,2024,Recovered Assets Inf. Adj. Pct of GDP,,,,
Canada,2024,Conviction Count,,,,
Canada,2024,Convictions per Capita,,,,
Canada,2024,Inflation,,,,
Canada,2024,Annual GDP,,,,
China,2014,FATFA Rating,,,,
China,2014,Number of SARs/STRs,,,,
China,2014,SARs/STRs per Capita,,,,
China,2014,Fine Volume,,,,
China,2014,Fine Volumen Inf. Adj. Pct of GDP,,,,
China,2014,Fine Count,,,,
China,2014,Fine Count per Capita,,,,
China,2014,Recovered Assets,,,,
China,2014,Recovered Assets Inf. Adj. Pct of GDP,,,,
China,2014,Conviction Count,,,,
China,2014,Convictions per Capita,,,,
China,2014,Inflation,,,,
China,2014,Annual GDP,,,,
China,2015,FATFA Rating,,,,
China,2015,Number of SARs/STRs,,,,
China,2015,SARs/STRs per Capita,,,,
China,2015,Fine Volume,,,,
China,2015,Fine Volumen Inf. Adj. Pct of GDP,,,,
China,2015,Fine Count,,,,
China,2015,Fine Count per Capita,,,,
China,2015,Recovered Assets,,,,
China,2015,Recovered Assets Inf. Adj. Pct of GDP,,,,
China,2015,Conviction Count,,,,
China,2015,Convictions per Capita,,,,
China,2015,Inflation,,,,
China,2015,Annual GDP,,,,
China,2016,FATFA Rating,,,,
China,2016,Number of SARs/STRs,,,,
China,2016,SARs/STRs per Capita,,,,
China,2016,Fine Volume,,,,
China,2016,Fine Volumen Inf. Adj. Pct of GDP,,,,
China,2016,Fine Count,,,,
China,2016,Fine Count per Capita,,,,
China,2016,Recovered Assets,,,,
China,2016,Recovered Assets Inf. Adj. Pct of GDP,,,,
China,2016,Conviction Count,,,,
China,2016,Convictions per Capita,,,,
China,2016,Inflation,,,,
China,2016,Annual GDP,,,,
China,2017,FATFA Rating,,,,
China,2017,Number of SARs/STRs,,,,
China,2017,SARs/STRs per Capita,,,,
China,2017,Fine Volume,,,,
China,2017,Fine Volumen Inf. Adj. Pct of GDP,,,,
China,2017,Fine Count,,,,
China,2017,Fine Count per Capita,,,,
China,2017,Recovered Assets,,,,
China,2017,Recovered Assets Inf. Adj. Pct of GDP,,,,
China,2017,Conviction Count,,,,
China,2017,Convictions per Capita,,,,
China,2017,Inflation,,,,
China,2017,Annual GDP,,,,
China,2018,FATFA Rating,,,,
China,2018,Number of SARs/STRs,,,,
China,2018,SARs/STRs per Capita,,,,
China,2018,Fine Volume,,,,
China,2018,Fine Volumen Inf. Adj. Pct of GDP,,,,
China,2018,Fine Count,,,,
China,2018,Fine Count per Capita,,,,
China,2018,Recovered Assets,,,,
China,2018,Recovered Assets Inf. Adj. Pct of GDP,,,,
China,2018,Conviction Count,,,,
China,2018,Convictions per Capita,,,,
China,2018,Inflation,,,,
China,2018,Annual GDP,,,,
China,2019,FATFA Rating,,,,
China,2019,Number of SARs/STRs,,,,
China,2019,SARs/STRs per Capita,,,,
China,2019,Fine Volume,,,,
China,2019,Fine Volumen Inf. Adj. Pct of GDP,,,,
China,2019,Fine Count,,,,
China,2019,Fine Count per Capita,,,,
China,2019,Recovered Assets,,,,
China,2019,Recovered Assets Inf. Adj. Pct of GDP,,,,
China,2019,Conviction Count,,,,
China,2019,Convictions per Capita,,,,
China,2019,Inflation,,,,
China,2019,Annual GDP,,,,
China,2020,FATFA Rating,,,,
China,2020,Number of SARs/STRs,,,,
China,2020,SARs/STRs per Capita,,,,
China,2020,Fine Volume,,,,
China,2020,Fine Volumen Inf. Adj. Pct of GDP,,,,
China,2020,Fine Count,,,,
China,2020,Fine Count per Capita,,,,
China,2020,Recovered Assets,,,,
China,2020,Recovered Assets Inf. Adj. Pct of GDP,,,,
China,2020,Conviction Count,,,,
China,2020,Convictions per Capita,,,,
China,2020,Inflation,,,,
China,2020,Annual GDP,,,,
China,2021,FATFA Rating,,,,
China,2021,Number of SARs/STRs,,,,
China,2021,SARs/STRs per Capita,,,,
China,2021,Fine Volume,,,,
China,2021,Fine Volumen Inf. Adj. Pct of GDP,,,,
China,2021,Fine Count,,,,
China,2021,Fine Count per Capita,,,,
China,2021,Recovered Assets,,,,
China,2021,Recovered Assets Inf. Adj. Pct of GDP,,,,
China,2021,Conviction Count,,,,
China,2021,Convictions per Capita,,,,
China,2021,Inflation,,,,
China,2021,Annual GDP,,,,
China,2022,FATFA Rating,,,,
China,2022,Number of SARs/STRs,,,,
China,2022,SARs/STRs per Capita,,,,
China,2022,Fine Volume,,,,
China,2022,Fine Volumen Inf. Adj. Pct of GDP,,,,
China,2022,Fine Count,,,,
China,2022,Fine Count per Capita,,,,
China,2022,Recovered Assets,,,,
China,2022,Recovered Assets Inf. Adj. Pct of GDP,,,,
China,2022,Conviction Count,,,,
China,2022,Convictions per Capita,,,,
China,2022,Inflation,,,,
China,2022,Annual GDP,,,,
China,2023,FATFA Rating,,,,
China,2023,Number of SARs/STRs,,,,
China,2023,SARs/STRs per Capita,,,,
China,2023,Fine Volume,,,,
China,2023,Fine Volumen Inf. Adj. Pct of GDP,,,,
China,2023,Fine Count,,,,
China,2023,Fine Count per Capita,,,,
China,2023,Recovered Assets,,,,
China,2023,Recovered Assets Inf. Adj. Pct of GDP,,,,
China,2023,Conviction Count,,,,
China,2023,Convictions per Capita,,,,
China,2023,Inflation,,,,
China,2023,Annual GDP,,,,
China,2024,FATFA Rating,,,,
China,2024,Number of SARs/STRs,,,,
China,2024,SARs/STRs per Capita,,,,
China,2024,Fine Volume,,,,
China,2024,Fine Volumen Inf. Adj. Pct of GDP,,,,
China,2024,Fine Count,,,,
China,2024,Fine Count per Capita,,,,
China,2024,Recovered Assets,,,,
China,2024,Recovered Assets Inf. Adj. Pct of GDP,,,,
China,2024,Conviction Count,,,,
China,2024,Convictions per Capita,,,,
China,2024,Inflation,,,,
China,2024,Annual GDP,,,,
Denmark,2014,FATFA Rating,,,,
Denmark,2014,Number of SARs/STRs,,,,
Denmark,2014,SARs/STRs per Capita,,,,
Denmark,2014,Fine Volume,,,,
Denmark,2014,Fine Volumen Inf. Adj. Pct of GDP,,,,
Denmark,2014,Fine Count,,,,
Denmark,2014,Fine Count per Capita,,,,
Denmark,2014,Recovered Assets,,,,
Denmark,2014,Recovered Assets Inf. Adj. Pct of GDP,,,,
Denmark,2014,Conviction Count,,,,
Denmark,2014,Convictions per Capita,,,,
Denmark,2014,Inflation,,,,
Denmark,2014,Annual GDP,,,,
Denmark,2015,FATFA Rating,,,,
Denmark,2015,Number of SARs/STRs,,,,
Denmark,2015,SARs/STRs per Capita,,,,
Denmark,2015,Fine Volume,,,,
Denmark,2015,Fine Volumen Inf. Adj. Pct of GDP,,,,
Denmark,2015,Fine Count,,,,
Denmark,2015,Fine Count per Capita,,,,
Denmark,2015,Recovered Assets,,,,
Denmark,2015,Recovered Assets Inf. Adj. Pct of GDP,,,,
Denmark,2015,Conviction Count,,,,
Denmark,2015,Convictions per Capita,,,,
Denmark,2015,Inflation,,,,
Denmark,2015,Annual GDP,,,,
Denmark,2016,FATFA Rating,,,,
Denmark,2016,Number of SARs/STRs,,,,
Denmark,2016,SARs/STRs per Capita,,,,
Denmark,2016,Fine Volume,,,,
Denmark,2016,Fine Volumen Inf. Adj. Pct of GDP,,,,
Denmark,2016,Fine Count,,,,
Denmark,2016,Fine Count per Capita,,,,
Denmark,2016,Recovered Assets,,,,
Denmark,2016,Recovered Assets Inf. Adj. Pct of GDP,,,,
Denmark,2016,Conviction Count,,,,
Denmark,2016,Convictions per Capita,,,,
Denmark,2016,Inflation,,,,
Denmark,2016,Annual GDP,,,,
Denmark,2017,FATFA Rating,,,,
Denmark,2017,Number of SARs/STRs,,,,
Denmark,2017,SARs/STRs per Capita,,,,
Denmark,2017,Fine Volume,,,,
Denmark,2017,Fine Volumen Inf. Adj. Pct of GDP,,,,
Denmark,2017,Fine Count,,,,
Denmark,2017,Fine Count per Capita,,,,
Denmark,2017,Recovered Assets,,,,
Denmark,2017,Recovered Assets Inf. Adj. Pct of GDP,,,,
Denmark,2017,Conviction Count,,,,
Denmark,2017,Convictions per Capita,,,,
Denmark,2017,Inflation,,,,
Denmark,2017,Annual GDP,,,,
Denmark,2018,FATFA Rating,,,,
Denmark,2018,Number of SARs/STRs,,,,
Denmark,2018,SARs/STRs per Capita,,,,
Denmark,2018,Fine Volume,,,,
Denmark,2018,Fine Volumen Inf. Adj. Pct of GDP,,,,
Denmark,2018,Fine Count,,,,
Denmark,2018,Fine Count per Capita,,,,
Denmark,2018,Recovered Assets,,,,
Denmark,2018,Recovered Assets Inf. Adj. Pct of GDP,,,,
Denmark,2018,Conviction Count,,,,
Denmark,2018,Convictions per Capita,,,,
Denmark,2018,Inflation,,,,
Denmark,2018,Annual GDP,,,,
Denmark,2019,FATFA Rating,,,,
Denmark,2019,Number of SARs/STRs,,,,
Denmark,2019,SARs/STRs per Capita,,,,
Denmark,2019,Fine Volume,,,,
Denmark,2019,Fine Volumen Inf. Adj. Pct of GDP,,,,
Denmark,2019,Fine Count,,,,
Denmark,2019,Fine Count per Capita,,,,
Denmark,2019,Recovered Assets,,,,
Denmark,2019,Recovered Assets Inf. Adj. Pct of GDP,,,,
Denmark,2019,Conviction Count,,,,
Denmark,2019,Convictions per Capita,,,,
Denmark,2019,Inflation,,,,
Denmark,2019,Annual GDP,,,,
Denmark,2020,FATFA Rating,,,,
Denmark,2020,Number of SARs/STRs,,,,
Denmark,2020,SARs/STRs per Capita,,,,
Denmark,2020,Fine Volume,,,,
Denmark,2020,Fine Volumen Inf. Adj. Pct of GDP,,,,
Denmark,2020,Fine Count,,,,
Denmark,2020,Fine Count per Capita,,,,
Denmark,2020,Recovered Assets,,,,
Denmark,2020,Recovered Assets Inf. Adj. Pct of GDP,,,,
Denmark,2020,Conviction Count,,,,
Denmark,2020,Convictions per Capita,,,,
Denmark,2020,Inflation,,,,
Denmark,2020,Annual GDP,,,,
Denmark,2021,FATFA Rating,,,,
Denmark,2021,Number of SARs/STRs,,,,
Denmark,2021,SARs/STRs per Capita,,,,
Denmark,2021,Fine Volume,,,,
Denmark,2021,Fine Volumen Inf. Adj. Pct of GDP,,,,
Denmark,2021,Fine Count,,,,
Denmark,2021,Fine Count per Capita,,,,
Denmark,2021,Recovered Assets,,,,
Denmark,2021,Recovered Assets Inf. Adj. Pct of GDP,,,,
Denmark,2021,Conviction Count,,,,
Denmark,2021,Convictions per Capita,,,,
Denmark,2021,Inflation,,,,
Denmark,2021,Annual GDP,,,,
Denmark,2022,FATFA Rating,,,,
Denmark,2022,Number of SARs/STRs,,,,
Denmark,2022,SARs/STRs per Capita,,,,
Denmark,2022,Fine Volume,,,,
Denmark,2022,Fine Volumen Inf. Adj. Pct of GDP,,,,
Denmark,2022,Fine Count,,,,
Denmark,2022,Fine Count per Capita,,,,
Denmark,2022,Recovered Assets,,,,
Denmark,2022,Recovered Assets Inf. Adj. Pct of GDP,,,,
Denmark,2022,Conviction Count,,,,
Denmark,2022,Convictions per Capita,,,,
Denmark,2022,Inflation,,,,
Denmark,2022,Annual GDP,,,,
Denmark,2023,FATFA Rating,,,,
Denmark,2023,Number of SARs/STRs,,,,
Denmark,2023,SARs/STRs per Capita,,,,
Denmark,2023,Fine Volume,,,,
Denmark,2023,Fine Volumen Inf. Adj. Pct of GDP,,,,
Denmark,2023,Fine Count,,,,
Denmark,2023,Fine Count per Capita,,,,
Denmark,2023,Recovered Assets,,,,
Denmark,2023,Recovered Assets Inf. Adj. Pct of GDP,,,,
Denmark,2023,Conviction Count,,,,
Denmark,2023,Convictions per Capita,,,,
Denmark,2023,Inflation,,,,
Denmark,2023,Annual GDP,,,,
Denmark,2024,FATFA Rating,,,,
Denmark,2024,Number of SARs/STRs,,,,
Denmark,2024,SARs/STRs per Capita,,,,
Denmark,2024,Fine Volume,,,,
Denmark,2024,Fine Volumen Inf. Adj. Pct of GDP,,,,
Denmark,2024,Fine Count,,,,
Denmark,2024,Fine Count per Capita,,,,
Denmark,2024,Recovered Assets,,,,
Denmark,2024,Recovered Assets Inf. Adj. Pct of GDP,,,,
Denmark,2024,Conviction Count,,,,
Denmark,2024,Convictions per Capita,,,,
Denmark,2024,Inflation,,,,
Denmark,2024,Annual GDP,,,,
